,_id,site_id,time,temperature_2m,relative_humidity_2m,apparent_temperature,precipitation,wind_speed_10m,wind_speed_100m,creation_time_iso
1035,65f33d8c44a02fe1b4f48fb8,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T03:00,12.7,43,8.9,0.0,12.7,25.9,2024-02-12T21:30:00
1036,65f33d8c44a02fe1b4f48fb9,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T04:00,15.5,38,12.1,0.0,10.5,25.5,2024-02-12T22:30:00
1037,65f33d8c44a02fe1b4f48fba,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T05:00,18.6,32,14.5,0.0,15.0,20.5,2024-02-12T23:30:00
1038,65f33d8c44a02fe1b4f48fbb,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T06:00,20.6,27,16.3,0.0,19.1,22.4,2024-02-13T00:30:00
1039,65f33d8c44a02fe1b4f48fbc,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T07:00,21.9,23,18.0,0.0,18.3,21.1,2024-02-13T01:30:00
1040,65f33d8c44a02fe1b4f48fbd,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T08:00,22.8,20,19.0,0.0,18.5,21.1,2024-02-13T02:30:00
1041,65f33d8c44a02fe1b4f48fbe,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T09:00,23.1,19,18.9,0.0,19.0,21.4,2024-02-13T03:30:00
1042,65f33d8c44a02fe1b4f48fbf,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T10:00,22.9,20,17.9,0.0,18.9,21.6,2024-02-13T04:30:00
1043,65f33d8c44a02fe1b4f48fc0,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T11:00,22.6,20,17.5,0.0,18.9,21.9,2024-02-13T05:30:00
1044,65f33d8c44a02fe1b4f48fc1,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T12:00,22.0,21,17.0,0.0,18.3,22.0,2024-02-13T06:30:00
1045,65f33d8c44a02fe1b4f48fc2,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T13:00,20.8,24,16.2,0.0,16.9,21.1,2024-02-13T07:30:00
1046,65f33d8c44a02fe1b4f48fc3,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T14:00,20.0,27,16.0,0.0,13.4,21.3,2024-02-13T08:30:00
1047,65f33d8c44a02fe1b4f48fc4,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T15:00,18.9,30,15.0,0.0,13.0,22.5,2024-02-13T09:30:00
1048,65f33d8c44a02fe1b4f48fc5,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T16:00,18.2,32,14.6,0.0,11.5,21.2,2024-02-13T10:30:00
1049,65f33d8c44a02fe1b4f48fc6,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T17:00,17.3,34,14.0,0.0,10.0,18.0,2024-02-13T11:30:00
1050,65f33d8c44a02fe1b4f48fc7,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T18:00,16.4,37,13.0,0.0,10.1,18.5,2024-02-13T12:30:00
1051,65f33d8c44a02fe1b4f48fc8,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T19:00,15.8,39,12.5,0.0,9.6,18.0,2024-02-13T13:30:00
1052,65f33d8c44a02fe1b4f48fc9,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T20:00,15.7,39,12.7,0.0,8.4,16.2,2024-02-13T14:30:00
1053,65f33d8c44a02fe1b4f48fca,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T21:00,13.5,46,10.5,0.0,8.4,14.3,2024-02-13T15:30:00
1054,65f33d8c44a02fe1b4f48fcb,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T22:00,13.1,47,9.9,0.0,9.8,16.6,2024-02-13T16:30:00
1055,65f33d8c44a02fe1b4f48fcc,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-13T23:00,12.7,48,9.2,0.0,11.6,18.0,2024-02-13T17:30:00
1056,65f33d8c44a02fe1b4f48fcd,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T00:00,11.5,52,8.0,0.0,12.3,19.1,2024-02-13T18:30:00
1057,65f33d8c44a02fe1b4f48fce,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T01:00,11.2,58,8.2,0.0,10.3,14.8,2024-02-13T19:30:00
1058,65f33d8c44a02fe1b4f48fcf,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T02:00,10.5,61,7.6,0.0,9.7,15.1,2024-02-13T20:30:00
1059,65f33d8c44a02fe1b4f48fd0,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T03:00,12.7,52,9.7,0.0,9.4,17.6,2024-02-13T21:30:00
1060,65f33d8c44a02fe1b4f48fd1,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T04:00,16.2,41,13.4,0.0,8.0,18.2,2024-02-13T22:30:00
1061,65f33d8c44a02fe1b4f48fd2,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T05:00,19.3,33,16.1,0.0,11.3,14.8,2024-02-13T23:30:00
1062,65f33d8c44a02fe1b4f48fd3,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T06:00,21.2,27,17.2,0.0,18.2,21.6,2024-02-14T00:30:00
1063,65f33d8c44a02fe1b4f48fd4,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T07:00,22.2,24,18.4,0.0,19.9,23.6,2024-02-14T01:30:00
1064,65f33d8c44a02fe1b4f48fd5,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T08:00,23.3,22,19.6,0.0,19.8,23.0,2024-02-14T02:30:00
1065,65f33d8c44a02fe1b4f48fd6,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T09:00,23.9,21,20.0,0.0,19.4,22.5,2024-02-14T03:30:00
1066,65f33d8c44a02fe1b4f48fd7,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T10:00,24.1,20,19.8,0.0,18.2,20.8,2024-02-14T04:30:00
1067,65f33d8c44a02fe1b4f48fd8,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T11:00,24.0,19,19.2,0.0,17.3,20.3,2024-02-14T05:30:00
1068,65f33d8c44a02fe1b4f48fd9,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T12:00,23.4,20,18.6,0.0,16.9,20.2,2024-02-14T06:30:00
1069,65f33d8c44a02fe1b4f48fda,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T13:00,21.8,22,17.6,0.0,13.4,20.6,2024-02-14T07:30:00
1070,65f33d8c44a02fe1b4f48fdb,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T14:00,20.0,25,16.1,0.0,11.6,20.0,2024-02-14T08:30:00
1071,65f33d8c44a02fe1b4f48fdc,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T15:00,18.5,27,14.6,0.0,11.4,20.4,2024-02-14T09:30:00
1072,65f33d8c44a02fe1b4f48fdd,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T16:00,17.3,29,13.5,0.0,11.1,19.6,2024-02-14T10:30:00
1073,65f33d8c44a02fe1b4f48fde,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T17:00,16.1,32,12.4,0.0,10.5,17.3,2024-02-14T11:30:00
1074,65f33d8c44a02fe1b4f48fdf,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T18:00,15.1,35,11.4,0.0,10.2,16.8,2024-02-14T12:30:00
1075,65f33d8c44a02fe1b4f48fe0,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T19:00,14.3,36,10.6,0.0,10.7,17.8,2024-02-14T13:30:00
1076,65f33d8c44a02fe1b4f48fe1,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T20:00,13.6,37,9.8,0.0,11.0,18.4,2024-02-14T14:30:00
1077,65f33d8c44a02fe1b4f48fe2,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T21:00,12.9,39,9.0,0.0,11.2,19.7,2024-02-14T15:30:00
1078,65f33d8c44a02fe1b4f48fe3,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T22:00,12.2,42,8.4,0.0,11.2,20.3,2024-02-14T16:30:00
1079,65f33d8c44a02fe1b4f48fe4,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-14T23:00,11.5,44,7.7,0.0,11.3,21.5,2024-02-14T17:30:00
1080,65f33d8c44a02fe1b4f48fe5,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T00:00,11.1,46,7.3,0.0,11.3,21.9,2024-02-14T18:30:00
1081,65f33d8c44a02fe1b4f48fe6,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T01:00,10.8,52,7.2,0.0,11.8,22.5,2024-02-14T19:30:00
1082,65f33d8c44a02fe1b4f48fe7,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T02:00,10.5,55,6.8,0.0,12.5,23.7,2024-02-14T20:30:00
1083,65f33d8c44a02fe1b4f48fe8,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T03:00,12.7,48,9.3,0.0,11.6,24.7,2024-02-14T21:30:00
1084,65f33d8c44a02fe1b4f48fe9,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T04:00,16.2,39,13.1,0.0,9.5,21.8,2024-02-14T22:30:00
1085,65f33d8c44a02fe1b4f48fea,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T05:00,19.5,31,16.2,0.0,10.5,15.5,2024-02-14T23:30:00
1086,65f33d8c44a02fe1b4f48feb,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T06:00,21.8,24,19.0,0.0,10.0,11.9,2024-02-15T00:30:00
1087,65f33d8c44a02fe1b4f48fec,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T07:00,23.3,23,21.6,0.0,7.4,8.2,2024-02-15T01:30:00
1088,65f33d8c44a02fe1b4f48fed,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T08:00,24.3,20,23.3,0.0,4.0,4.7,2024-02-15T02:30:00
1089,65f33d8c44a02fe1b4f48fee,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T09:00,25.2,18,23.7,0.0,4.3,4.8,2024-02-15T03:30:00
1090,65f33d8c44a02fe1b4f48fef,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T10:00,25.8,18,23.3,0.0,6.3,7.1,2024-02-15T04:30:00
1091,65f33d8c44a02fe1b4f48ff0,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T11:00,25.9,16,22.2,0.0,9.5,10.5,2024-02-15T05:30:00
1092,65f33d8c44a02fe1b4f48ff1,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T12:00,25.4,16,21.1,0.0,12.9,14.4,2024-02-15T06:30:00
1093,65f33d8c44a02fe1b4f48ff2,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T13:00,23.5,21,19.8,0.0,11.1,16.7,2024-02-15T07:30:00
1094,65f33d8c44a02fe1b4f48ff3,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T14:00,21.6,23,17.8,0.0,11.3,19.0,2024-02-15T08:30:00
1095,65f33d8c44a02fe1b4f48ff4,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T15:00,20.3,23,16.2,0.0,12.0,20.8,2024-02-15T09:30:00
1096,65f33d8c44a02fe1b4f48ff5,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T16:00,19.0,24,14.9,0.0,11.9,20.9,2024-02-15T10:30:00
1097,65f33d8c44a02fe1b4f48ff6,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T17:00,17.8,26,13.8,0.0,11.6,21.7,2024-02-15T11:30:00
1098,65f33d8c44a02fe1b4f48ff7,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T18:00,16.8,27,12.7,0.0,12.0,22.5,2024-02-15T12:30:00
1099,65f33d8c44a02fe1b4f48ff8,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T19:00,15.9,29,11.8,0.0,11.5,21.7,2024-02-15T13:30:00
1100,65f33d8c44a02fe1b4f48ff9,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T20:00,15.1,31,11.1,0.0,11.0,20.7,2024-02-15T14:30:00
1101,65f33d8c44a02fe1b4f48ffa,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T21:00,14.3,32,10.2,0.0,11.4,21.2,2024-02-15T15:30:00
1102,65f33d8c44a02fe1b4f48ffb,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T22:00,13.6,33,9.5,0.0,11.6,22.9,2024-02-15T16:30:00
1103,65f33d8c44a02fe1b4f48ffc,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-15T23:00,13.3,34,9.1,0.0,12.2,23.7,2024-02-15T17:30:00
1104,65f33d8c44a02fe1b4f48ffd,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T00:00,13.2,36,9.1,0.0,12.6,23.5,2024-02-15T18:30:00
1105,65f33d8c44a02fe1b4f48ffe,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T01:00,13.1,41,9.2,0.0,12.4,23.4,2024-02-15T19:30:00
1106,65f33d8c44a02fe1b4f48fff,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T02:00,12.7,44,8.9,0.0,12.3,23.1,2024-02-15T20:30:00
1107,65f33d8c44a02fe1b4f49000,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T03:00,15.0,41,11.6,0.0,10.9,21.7,2024-02-15T21:30:00
1108,65f33d8c44a02fe1b4f49001,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T04:00,18.4,38,15.7,0.0,9.0,18.3,2024-02-15T22:30:00
1109,65f33d8c44a02fe1b4f49002,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T05:00,21.6,36,19.4,0.0,8.1,13.7,2024-02-15T23:30:00
1110,65f33d8c44a02fe1b4f49003,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T06:00,24.2,32,22.4,0.0,10.2,11.9,2024-02-16T00:30:00
1111,65f33d8c44a02fe1b4f49004,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T07:00,25.6,25,24.2,0.0,9.2,10.6,2024-02-16T01:30:00
1112,65f33d8c44a02fe1b4f49005,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T08:00,26.6,21,25.2,0.0,8.5,9.6,2024-02-16T02:30:00
1113,65f33d8c44a02fe1b4f49006,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T09:00,27.5,18,25.4,0.0,9.3,10.6,2024-02-16T03:30:00
1114,65f33d8c44a02fe1b4f49007,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T10:00,27.9,15,24.6,0.0,10.7,11.8,2024-02-16T04:30:00
1115,65f33d8c44a02fe1b4f49008,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T11:00,27.7,15,23.8,0.0,11.6,12.9,2024-02-16T05:30:00
1116,65f33d8c44a02fe1b4f49009,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T12:00,27.3,16,23.4,0.0,11.2,12.8,2024-02-16T06:30:00
1117,65f33d8c44a02fe1b4f4900a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T13:00,25.5,18,21.9,0.0,9.7,14.3,2024-02-16T07:30:00
1118,65f33d8c44a02fe1b4f4900b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T14:00,23.6,21,20.0,0.0,10.6,16.7,2024-02-16T08:30:00
1119,65f33d8c44a02fe1b4f4900c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T15:00,22.1,22,18.3,0.0,11.1,20.0,2024-02-16T09:30:00
1120,65f33d8c44a02fe1b4f4900d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T16:00,20.7,24,17.0,0.0,10.7,19.4,2024-02-16T10:30:00
1121,65f33d8c44a02fe1b4f4900e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T17:00,19.9,25,15.9,0.0,12.5,21.9,2024-02-16T11:30:00
1122,65f33d8c44a02fe1b4f4900f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T18:00,19.1,25,15.0,0.0,12.2,22.6,2024-02-16T12:30:00
1123,65f33d8c44a02fe1b4f49010,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T19:00,17.9,27,14.0,0.0,11.4,20.6,2024-02-16T13:30:00
1124,65f33d8c44a02fe1b4f49011,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T20:00,16.7,30,12.8,0.0,10.9,18.6,2024-02-16T14:30:00
1125,65f33d8c44a02fe1b4f49012,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T21:00,15.4,33,11.9,0.0,9.2,18.5,2024-02-16T15:30:00
1126,65f33d8c44a02fe1b4f49013,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T22:00,15.3,35,12.0,0.0,8.2,15.9,2024-02-16T16:30:00
1127,65f33d8c44a02fe1b4f49014,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-16T23:00,15.1,37,11.9,0.0,7.8,13.8,2024-02-16T17:30:00
1128,65f33d8c44a02fe1b4f49015,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T00:00,14.6,40,11.5,0.0,7.7,13.6,2024-02-16T18:30:00
1129,65f33d8c44a02fe1b4f49016,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T01:00,13.4,49,10.3,0.0,9.9,16.5,2024-02-16T19:30:00
1130,65f33d8c44a02fe1b4f49017,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T02:00,13.3,51,10.2,0.0,11.1,18.1,2024-02-16T20:30:00
1131,65f33d8c44a02fe1b4f49018,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T03:00,16.0,44,13.0,0.0,10.5,17.9,2024-02-16T21:30:00
1132,65f33d8c44a02fe1b4f49019,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T04:00,19.4,36,16.8,0.0,8.2,16.6,2024-02-16T22:30:00
1133,65f33d8c44a02fe1b4f4901a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T05:00,23.0,29,20.2,0.0,9.4,14.0,2024-02-16T23:30:00
1134,65f33d8c44a02fe1b4f4901b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T06:00,25.3,21,22.7,0.0,9.4,10.5,2024-02-17T00:30:00
1135,65f33d8c44a02fe1b4f4901c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T07:00,26.6,17,25.3,0.0,3.9,3.8,2024-02-17T01:30:00
1136,65f33d8c44a02fe1b4f4901d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T08:00,27.5,15,26.5,0.0,2.6,2.9,2024-02-17T02:30:00
1137,65f33d8c44a02fe1b4f4901e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T09:00,28.4,13,26.6,0.0,4.7,5.2,2024-02-17T03:30:00
1138,65f33d8c44a02fe1b4f4901f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T10:00,28.9,12,26.1,0.0,6.0,6.8,2024-02-17T04:30:00
1139,65f33d8c44a02fe1b4f49020,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T11:00,29.0,12,25.3,0.0,7.2,7.8,2024-02-17T05:30:00
1140,65f33d8c44a02fe1b4f49021,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T12:00,28.5,12,24.8,0.0,7.6,8.2,2024-02-17T06:30:00
1141,65f33d8c44a02fe1b4f49022,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T13:00,26.3,15,22.8,0.0,7.1,10.3,2024-02-17T07:30:00
1142,65f33d8c44a02fe1b4f49023,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T14:00,23.9,18,20.5,0.0,6.6,9.4,2024-02-17T08:30:00
1143,65f33d8c44a02fe1b4f49024,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T15:00,24.5,17,21.4,0.0,4.0,5.8,2024-02-17T09:30:00
1144,65f33d8c44a02fe1b4f49025,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T16:00,24.2,17,21.1,0.0,4.4,5.2,2024-02-17T10:30:00
1145,65f33d8c44a02fe1b4f49026,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T17:00,23.8,17,20.7,0.0,4.2,6.4,2024-02-17T11:30:00
1146,65f33d8c44a02fe1b4f49027,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T18:00,21.2,20,17.9,0.0,6.1,7.9,2024-02-17T12:30:00
1147,65f33d8c44a02fe1b4f49028,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T19:00,19.1,23,15.5,0.0,7.9,10.1,2024-02-17T13:30:00
1148,65f33d8c44a02fe1b4f49029,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T20:00,17.8,24,13.7,0.0,11.4,16.5,2024-02-17T14:30:00
1149,65f33d8c44a02fe1b4f4902a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T21:00,17.0,26,12.8,0.0,11.3,19.3,2024-02-17T15:30:00
1150,65f33d8c44a02fe1b4f4902b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T22:00,16.2,29,12.3,0.0,10.7,16.3,2024-02-17T16:30:00
1151,65f33d8c44a02fe1b4f4902c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-17T23:00,16.1,31,12.1,0.0,11.8,17.6,2024-02-17T17:30:00
1152,65f33d8c44a02fe1b4f4902d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T00:00,16.4,33,12.4,0.0,13.1,22.0,2024-02-17T18:30:00
1153,65f33d8c44a02fe1b4f4902e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T01:00,15.4,40,11.6,0.0,13.8,23.1,2024-02-17T19:30:00
1154,65f33d8c44a02fe1b4f4902f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T02:00,15.1,41,11.2,0.0,14.5,25.3,2024-02-17T20:30:00
1155,65f33d8c44a02fe1b4f49030,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T03:00,17.2,36,13.4,0.0,14.0,27.4,2024-02-17T21:30:00
1156,65f33d8c44a02fe1b4f49031,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T04:00,20.9,28,17.0,0.0,14.4,28.9,2024-02-17T22:30:00
1157,65f33d8c44a02fe1b4f49032,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T05:00,24.0,23,19.4,0.0,19.2,28.5,2024-02-17T23:30:00
1158,65f33d8c44a02fe1b4f49033,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T06:00,26.4,18,21.0,0.0,26.7,32.7,2024-02-18T00:30:00
1159,65f33d8c44a02fe1b4f49034,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T07:00,28.2,17,22.5,0.0,31.9,38.8,2024-02-18T01:30:00
1160,65f33d8c44a02fe1b4f49035,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T08:00,29.4,15,22.7,0.0,38.4,46.7,2024-02-18T02:30:00
1161,65f33d8c44a02fe1b4f49036,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T09:00,29.8,14,22.8,0.0,39.0,47.8,2024-02-18T03:30:00
1162,65f33d8c44a02fe1b4f49037,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T10:00,30.0,14,22.5,0.0,38.9,47.9,2024-02-18T04:30:00
1163,65f33d8c44a02fe1b4f49038,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T11:00,29.8,15,22.2,0.0,37.7,47.2,2024-02-18T05:30:00
1164,65f33d8c44a02fe1b4f49039,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T12:00,29.0,16,21.9,0.0,35.3,46.0,2024-02-18T06:30:00
1165,65f33d8c44a02fe1b4f4903a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T13:00,27.8,21,22.4,0.0,26.2,38.7,2024-02-18T07:30:00
1166,65f33d8c44a02fe1b4f4903b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T14:00,26.5,24,21.8,0.0,22.8,35.8,2024-02-18T08:30:00
1167,65f33d8c44a02fe1b4f4903c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T15:00,25.4,27,21.1,0.0,20.9,34.1,2024-02-18T09:30:00
1168,65f33d8c44a02fe1b4f4903d,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T16:00,24.5,31,20.5,0.0,21.0,34.4,2024-02-18T10:30:00
1169,65f33d8c44a02fe1b4f4903e,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T17:00,23.7,34,19.4,0.0,24.7,39.3,2024-02-18T11:30:00
1170,65f33d8c44a02fe1b4f4903f,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T18:00,23.1,36,18.2,0.0,28.1,44.3,2024-02-18T12:30:00
1171,65f33d8c44a02fe1b4f49040,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T19:00,22.1,37,17.3,0.0,27.6,43.8,2024-02-18T13:30:00
1172,65f33d8c44a02fe1b4f49041,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T20:00,21.3,38,16.1,0.0,29.5,46.2,2024-02-18T14:30:00
1173,65f33d8c44a02fe1b4f49042,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T21:00,20.5,38,15.1,0.0,30.2,47.0,2024-02-18T15:30:00
1174,65f33d8c44a02fe1b4f49043,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T22:00,19.8,41,14.4,0.0,29.9,46.4,2024-02-18T16:30:00
1175,65f33d8c44a02fe1b4f49044,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-18T23:00,19.0,48,14.2,0.0,28.8,44.8,2024-02-18T17:30:00
1176,65f33d8c44a02fe1b4f49045,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T00:00,18.3,59,14.2,0.0,28.3,44.3,2024-02-18T18:30:00
1177,65f33d8c44a02fe1b4f49046,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T01:00,18.2,71,14.8,0.0,29.2,45.4,2024-02-18T19:30:00
1178,65f33d8c44a02fe1b4f49047,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T02:00,17.9,79,15.2,0.0,28.8,44.4,2024-02-18T20:30:00
1179,65f33d8c44a02fe1b4f49048,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T03:00,19.0,80,16.2,0.0,32.2,46.6,2024-02-18T21:30:00
1180,65f33d8c44a02fe1b4f49049,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T04:00,21.3,73,18.6,0.0,33.9,44.3,2024-02-18T22:30:00
1181,65f33d8c44a02fe1b4f4904a,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T05:00,23.5,66,20.7,0.0,35.5,44.8,2024-02-18T23:30:00
1182,65f33d8c44a02fe1b4f4904b,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T06:00,25.7,56,22.7,0.0,37.9,47.1,2024-02-19T00:30:00
1183,65f33d8c44a02fe1b4f4904c,d08a2ef0-facd-11ed-a890-0242bed38519,2024-02-19T07:00,27.5,46,24.0,0.0,40.2,49.7,2024-02-19T01:30:00
